,0,1
4019,/workspace/datasets/noise_dataset/images/real_estate_08982.jpeg,0.9936
4020,/workspace/datasets/noise_dataset/images/real_estate_08983.jpeg,1.3258
4021,/workspace/datasets/noise_dataset/images/real_estate_08984.jpeg,1.0499
4022,/workspace/datasets/noise_dataset/images/real_estate_08985.jpeg,1.3042
4023,/workspace/datasets/noise_dataset/images/real_estate_08986.jpeg,1.0336
4024,/workspace/datasets/noise_dataset/images/real_estate_08987.jpeg,1.1944
4025,/workspace/datasets/noise_dataset/images/real_estate_08988.jpeg,0.565
4026,/workspace/datasets/noise_dataset/images/real_estate_08989.jpeg,1.468
4027,/workspace/datasets/noise_dataset/images/real_estate_08990.jpeg,0.7794
4028,/workspace/datasets/noise_dataset/images/real_estate_08991.jpeg,1.2605
4029,/workspace/datasets/noise_dataset/images/real_estate_08992.jpeg,0.9568
4030,/workspace/datasets/noise_dataset/images/real_estate_08993.jpeg,1.5787
4031,/workspace/datasets/noise_dataset/images/real_estate_08994.jpeg,1.1849
4032,/workspace/datasets/noise_dataset/images/real_estate_08995.jpeg,0.7021
4033,/workspace/datasets/noise_dataset/images/real_estate_08996.jpeg,1.1458
4034,/workspace/datasets/noise_dataset/images/real_estate_08997.jpeg,1.662
4035,/workspace/datasets/noise_dataset/images/real_estate_08998.jpeg,0.548
4036,/workspace/datasets/noise_dataset/images/real_estate_08999.jpeg,0.7233
4037,/workspace/datasets/noise_dataset/images/real_estate_09000.jpeg,0.1179
4038,/workspace/datasets/noise_dataset/images/real_estate_09001.jpeg,0.1677
4039,/workspace/datasets/noise_dataset/images/real_estate_09002.jpeg,-0.009
4040,/workspace/datasets/noise_dataset/images/real_estate_06305.jpeg,0.5908
4041,/workspace/datasets/noise_dataset/images/real_estate_06306.jpeg,0.6452
4042,/workspace/datasets/noise_dataset/images/real_estate_06307.jpeg,0.6602
4043,/workspace/datasets/noise_dataset/images/real_estate_06308.jpeg,0.6988
4044,/workspace/datasets/noise_dataset/images/real_estate_06309.jpeg,0.7442
4045,/workspace/datasets/noise_dataset/images/real_estate_06310.jpeg,0.4944
4046,/workspace/datasets/noise_dataset/images/real_estate_06311.jpeg,0.9581
4047,/workspace/datasets/noise_dataset/images/real_estate_06312.jpeg,1.0084
4048,/workspace/datasets/noise_dataset/images/real_estate_06313.jpeg,0.6285
4049,/workspace/datasets/noise_dataset/images/real_estate_06314.jpeg,0.7175
4050,/workspace/datasets/noise_dataset/images/real_estate_06315.jpeg,0.6148
4051,/workspace/datasets/noise_dataset/images/real_estate_06316.jpeg,0.4125
4052,/workspace/datasets/noise_dataset/images/real_estate_06317.jpeg,0.5101
4053,/workspace/datasets/noise_dataset/images/real_estate_06318.jpeg,0.1626
4054,/workspace/datasets/noise_dataset/images/real_estate_06319.jpeg,0.5504
4055,/workspace/datasets/noise_dataset/images/real_estate_06320.jpeg,0.659
4056,/workspace/datasets/noise_dataset/images/real_estate_06321.jpeg,0.619
4057,/workspace/datasets/noise_dataset/images/real_estate_06322.jpeg,0.5501
4058,/workspace/datasets/noise_dataset/images/real_estate_06323.jpeg,0.6875
4059,/workspace/datasets/noise_dataset/images/real_estate_06324.jpeg,0.7054
4060,/workspace/datasets/noise_dataset/images/food_02050.jpeg,-0.5946
4061,/workspace/datasets/noise_dataset/images/food_02051.jpeg,-0.4651
4062,/workspace/datasets/noise_dataset/images/food_02052.jpeg,-0.7146
4063,/workspace/datasets/noise_dataset/images/food_00178.jpeg,1.1709
4064,/workspace/datasets/noise_dataset/images/food_00179.jpeg,0.5249
4065,/workspace/datasets/noise_dataset/images/food_00180.jpeg,1.7061
4066,/workspace/datasets/noise_dataset/images/food_00181.jpeg,1.6101
4067,/workspace/datasets/noise_dataset/images/food_00182.jpeg,1.6101
4068,/workspace/datasets/noise_dataset/images/food_00183.jpeg,1.7338
4069,/workspace/datasets/noise_dataset/images/food_00184.jpeg,1.7338
4070,/workspace/datasets/noise_dataset/images/food_00185.jpeg,1.5022
4071,/workspace/datasets/noise_dataset/images/food_00186.jpeg,1.5022
4072,/workspace/datasets/noise_dataset/images/food_00187.jpeg,0.089
4073,/workspace/datasets/noise_dataset/images/food_00188.jpeg,0.4459
4074,/workspace/datasets/noise_dataset/images/food_00189.jpeg,0.4459
4075,/workspace/datasets/noise_dataset/images/food_00190.jpeg,1.1517
4076,/workspace/datasets/noise_dataset/images/food_00191.jpeg,1.1517
4077,/workspace/datasets/noise_dataset/images/food_00192.jpeg,1.7501
4078,/workspace/datasets/noise_dataset/images/food_00193.jpeg,1.7501
4079,/workspace/datasets/noise_dataset/images/food_00194.jpeg,1.7633
4080,/workspace/datasets/noise_dataset/images/food_00195.jpeg,1.7633
4081,/workspace/datasets/noise_dataset/images/food_00196.jpeg,1.736
4082,/workspace/datasets/noise_dataset/images/food_00197.jpeg,1.736
4083,/workspace/datasets/noise_dataset/images/food_00198.jpeg,1.5866
4084,/workspace/datasets/noise_dataset/images/food_00199.jpeg,1.5866
4085,/workspace/datasets/noise_dataset/images/food_00200.jpeg,1.1852
4086,/workspace/datasets/noise_dataset/images/food_00201.jpeg,1.1852
4087,/workspace/datasets/noise_dataset/images/food_00202.jpeg,1.8201
4088,/workspace/datasets/noise_dataset/images/food_00203.jpeg,1.8201
4089,/workspace/datasets/noise_dataset/images/food_00204.jpeg,1.5535
4090,/workspace/datasets/noise_dataset/images/food_00205.jpeg,1.5535
4091,/workspace/datasets/noise_dataset/images/food_00206.jpeg,1.5902
4092,/workspace/datasets/noise_dataset/images/food_00207.jpeg,1.5902
4093,/workspace/datasets/noise_dataset/images/food_00208.jpeg,1.534
4094,/workspace/datasets/noise_dataset/images/food_00209.jpeg,1.534
4095,/workspace/datasets/noise_dataset/images/food_00210.jpeg,1.6305
4096,/workspace/datasets/noise_dataset/images/food_00211.jpeg,1.6305
4097,/workspace/datasets/noise_dataset/images/food_00212.jpeg,1.5062
4098,/workspace/datasets/noise_dataset/images/food_00213.jpeg,1.5062
4099,/workspace/datasets/noise_dataset/images/food_00214.jpeg,1.6566
4100,/workspace/datasets/noise_dataset/images/food_00215.jpeg,1.6566
4101,/workspace/datasets/noise_dataset/images/food_01818.jpeg,-0.4817
4102,/workspace/datasets/noise_dataset/images/food_01819.jpeg,-0.3981
4103,/workspace/datasets/noise_dataset/images/food_01820.jpeg,-0.5035
4104,/workspace/datasets/noise_dataset/images/food_01821.jpeg,-0.3498
4105,/workspace/datasets/noise_dataset/images/food_01822.jpeg,-0.3651
4106,/workspace/datasets/noise_dataset/images/food_01823.jpeg,-0.1386
4107,/workspace/datasets/noise_dataset/images/food_02448.jpeg,-0.5891
4108,/workspace/datasets/noise_dataset/images/food_02449.jpeg,-1.2511
4109,/workspace/datasets/noise_dataset/images/food_02450.jpeg,-0.5403
4110,/workspace/datasets/noise_dataset/images/food_02451.jpeg,-0.5372
4111,/workspace/datasets/noise_dataset/images/food_02452.jpeg,-0.4742
4112,/workspace/datasets/noise_dataset/images/food_02453.jpeg,-0.6672
4113,/workspace/datasets/noise_dataset/images/food_02454.jpeg,-0.6009
4114,/workspace/datasets/noise_dataset/images/food_02455.jpeg,-0.616
4115,/workspace/datasets/noise_dataset/images/food_02456.jpeg,-0.4353
4116,/workspace/datasets/noise_dataset/images/food_02457.jpeg,-0.6835
4117,/workspace/datasets/noise_dataset/images/food_02458.jpeg,-0.7325
4118,/workspace/datasets/noise_dataset/images/food_02459.jpeg,-0.6556
4119,/workspace/datasets/noise_dataset/images/food_02460.jpeg,-0.6135
4120,/workspace/datasets/noise_dataset/images/food_02461.jpeg,-0.7098
4121,/workspace/datasets/noise_dataset/images/food_02462.jpeg,-0.7348
4122,/workspace/datasets/noise_dataset/images/food_02463.jpeg,-0.4587
4123,/workspace/datasets/noise_dataset/images/food_02464.jpeg,-0.588
4124,/workspace/datasets/noise_dataset/images/food_02465.jpeg,-0.6383
4125,/workspace/datasets/noise_dataset/images/food_02466.jpeg,-0.9184
4126,/workspace/datasets/noise_dataset/images/food_02467.jpeg,-0.5664
4127,/workspace/datasets/noise_dataset/images/food_02468.jpeg,-0.2474
4128,/workspace/datasets/noise_dataset/images/food_02469.jpeg,-0.6493
4129,/workspace/datasets/noise_dataset/images/food_02470.jpeg,-0.7661
4130,/workspace/datasets/noise_dataset/images/food_02471.jpeg,-0.7141
4131,/workspace/datasets/noise_dataset/images/food_02472.jpeg,-1.0746
4132,/workspace/datasets/noise_dataset/images/food_02473.jpeg,-0.9355
4133,/workspace/datasets/noise_dataset/images/real_estate_07691.jpeg,-0.5288
4134,/workspace/datasets/noise_dataset/images/real_estate_07692.jpeg,0.1266
4135,/workspace/datasets/noise_dataset/images/real_estate_07693.jpeg,0.2797
4136,/workspace/datasets/noise_dataset/images/real_estate_07694.jpeg,0.5366
4137,/workspace/datasets/noise_dataset/images/real_estate_07695.jpeg,0.7898
4138,/workspace/datasets/noise_dataset/images/real_estate_07696.jpeg,0.2855
4139,/workspace/datasets/noise_dataset/images/real_estate_07697.jpeg,0.1117
4140,/workspace/datasets/noise_dataset/images/real_estate_07698.jpeg,-0.6578
4141,/workspace/datasets/noise_dataset/images/real_estate_07699.jpeg,-0.0419
4142,/workspace/datasets/noise_dataset/images/real_estate_07700.jpeg,-0.4552
4143,/workspace/datasets/noise_dataset/images/real_estate_07701.jpeg,-2.0522
4144,/workspace/datasets/noise_dataset/images/real_estate_07702.jpeg,-1.6947
4145,/workspace/datasets/noise_dataset/images/real_estate_07703.jpeg,-2.613
4146,/workspace/datasets/noise_dataset/images/real_estate_07704.jpeg,0.0514
4147,/workspace/datasets/noise_dataset/images/real_estate_07705.jpeg,0.0635
4148,/workspace/datasets/noise_dataset/images/real_estate_07706.jpeg,-1.8527
4149,/workspace/datasets/noise_dataset/images/real_estate_07707.jpeg,-1.426
4150,/workspace/datasets/noise_dataset/images/real_estate_07708.jpeg,-2.4872
4151,/workspace/datasets/noise_dataset/images/real_estate_07709.jpeg,0.3564
4152,/workspace/datasets/noise_dataset/images/real_estate_07710.jpeg,-0.6025
4153,/workspace/datasets/noise_dataset/images/real_estate_07711.jpeg,-2.1748
4154,/workspace/datasets/noise_dataset/images/real_estate_07712.jpeg,1.4471
4155,/workspace/datasets/noise_dataset/images/food_00652.jpeg,-1.8502
4156,/workspace/datasets/noise_dataset/images/food_00653.jpeg,-1.7205
4157,/workspace/datasets/noise_dataset/images/food_00654.jpeg,-1.5058
4158,/workspace/datasets/noise_dataset/images/food_00655.jpeg,-1.6426
4159,/workspace/datasets/noise_dataset/images/food_00656.jpeg,-0.2054
4160,/workspace/datasets/noise_dataset/images/food_00657.jpeg,-1.4063
4161,/workspace/datasets/noise_dataset/images/food_00658.jpeg,-1.3343
4162,/workspace/datasets/noise_dataset/images/food_00659.jpeg,-1.9265
4163,/workspace/datasets/noise_dataset/images/food_00660.jpeg,-1.2398
4164,/workspace/datasets/noise_dataset/images/food_00661.jpeg,-1.3733
4165,/workspace/datasets/noise_dataset/images/food_00662.jpeg,-2.0037
4166,/workspace/datasets/noise_dataset/images/food_00663.jpeg,-0.2578
4167,/workspace/datasets/noise_dataset/images/food_00664.jpeg,-1.921
4168,/workspace/datasets/noise_dataset/images/food_00665.jpeg,-1.329
4169,/workspace/datasets/noise_dataset/images/food_00666.jpeg,-1.574
4170,/workspace/datasets/noise_dataset/images/food_00667.jpeg,-1.1848
4171,/workspace/datasets/noise_dataset/images/food_00668.jpeg,-1.7496
4172,/workspace/datasets/noise_dataset/images/food_00669.jpeg,-1.4667
4173,/workspace/datasets/noise_dataset/images/food_00670.jpeg,-1.5191
4174,/workspace/datasets/noise_dataset/images/food_00671.jpeg,-0.4458
4175,/workspace/datasets/noise_dataset/images/food_00672.jpeg,-0.5942
4176,/workspace/datasets/noise_dataset/images/food_00673.jpeg,-1.5803
4177,/workspace/datasets/noise_dataset/images/food_00674.jpeg,-0.8158
4178,/workspace/datasets/noise_dataset/images/food_00675.jpeg,-1.5525
4179,/workspace/datasets/noise_dataset/images/food_00676.jpeg,-1.3939
4180,/workspace/datasets/noise_dataset/images/food_00748.jpeg,-1.0534
4181,/workspace/datasets/noise_dataset/images/food_00749.jpeg,-0.74
4182,/workspace/datasets/noise_dataset/images/food_00750.jpeg,-1.3789
4183,/workspace/datasets/noise_dataset/images/food_00751.jpeg,-0.8299
4184,/workspace/datasets/noise_dataset/images/food_00752.jpeg,-1.0861
4185,/workspace/datasets/noise_dataset/images/food_00753.jpeg,-1.1409
4186,/workspace/datasets/noise_dataset/images/food_00754.jpeg,-1.5185
4187,/workspace/datasets/noise_dataset/images/food_00755.jpeg,-1.3287
4188,/workspace/datasets/noise_dataset/images/food_00756.jpeg,-1.3658
4189,/workspace/datasets/noise_dataset/images/food_00757.jpeg,-1.4225
4190,/workspace/datasets/noise_dataset/images/food_00758.jpeg,-1.0458
4191,/workspace/datasets/noise_dataset/images/food_00759.jpeg,-1.1068
4192,/workspace/datasets/noise_dataset/images/food_00760.jpeg,-1.2152
4193,/workspace/datasets/noise_dataset/images/food_00761.jpeg,-1.2088
4194,/workspace/datasets/noise_dataset/images/food_00762.jpeg,-0.257
4195,/workspace/datasets/noise_dataset/images/food_00763.jpeg,-0.2672
4196,/workspace/datasets/noise_dataset/images/food_00764.jpeg,-0.2628
4197,/workspace/datasets/noise_dataset/images/real_estate_08066.jpeg,0.6022
4198,/workspace/datasets/noise_dataset/images/real_estate_08067.jpeg,0.61
4199,/workspace/datasets/noise_dataset/images/real_estate_08068.jpeg,0.5751
4200,/workspace/datasets/noise_dataset/images/real_estate_08069.jpeg,0.5847
4201,/workspace/datasets/noise_dataset/images/real_estate_08070.jpeg,0.6423
4202,/workspace/datasets/noise_dataset/images/real_estate_08071.jpeg,0.6484
4203,/workspace/datasets/noise_dataset/images/food_01812.jpeg,-1.6044
4204,/workspace/datasets/noise_dataset/images/food_01813.jpeg,-0.4735
4205,/workspace/datasets/noise_dataset/images/food_01814.jpeg,-0.2669
4206,/workspace/datasets/noise_dataset/images/food_02134.jpeg,0.4247
4207,/workspace/datasets/noise_dataset/images/food_02135.jpeg,0.5009
4208,/workspace/datasets/noise_dataset/images/food_02136.jpeg,0.1766
4209,/workspace/datasets/noise_dataset/images/food_02137.jpeg,0.2642
4210,/workspace/datasets/noise_dataset/images/food_02138.jpeg,-0.0743
4211,/workspace/datasets/noise_dataset/images/food_02139.jpeg,0.0298
4212,/workspace/datasets/noise_dataset/images/real_estate_05589.jpeg,0.9969
4213,/workspace/datasets/noise_dataset/images/real_estate_05590.jpeg,1.5632
4214,/workspace/datasets/noise_dataset/images/real_estate_05591.jpeg,0.838
4215,/workspace/datasets/noise_dataset/images/real_estate_05592.jpeg,1.2205
4216,/workspace/datasets/noise_dataset/images/real_estate_05593.jpeg,1.3258
4217,/workspace/datasets/noise_dataset/images/real_estate_05594.jpeg,0.974
4218,/workspace/datasets/noise_dataset/images/real_estate_05595.jpeg,0.9092
4219,/workspace/datasets/noise_dataset/images/real_estate_05596.jpeg,1.171
4220,/workspace/datasets/noise_dataset/images/real_estate_05597.jpeg,1.061
4221,/workspace/datasets/noise_dataset/images/real_estate_05598.jpeg,0.8103
4222,/workspace/datasets/noise_dataset/images/real_estate_05599.jpeg,0.5421
4223,/workspace/datasets/noise_dataset/images/real_estate_05600.jpeg,0.4051
4224,/workspace/datasets/noise_dataset/images/real_estate_05601.jpeg,0.5942
4225,/workspace/datasets/noise_dataset/images/real_estate_05602.jpeg,0.3162
4226,/workspace/datasets/noise_dataset/images/real_estate_05603.jpeg,-0.1817
4227,/workspace/datasets/noise_dataset/images/real_estate_05604.jpeg,0.3071
4228,/workspace/datasets/noise_dataset/images/real_estate_05605.jpeg,-0.4268
4229,/workspace/datasets/noise_dataset/images/real_estate_05606.jpeg,-0.7074
4230,/workspace/datasets/noise_dataset/images/real_estate_05607.jpeg,-0.8169
4231,/workspace/datasets/noise_dataset/images/real_estate_05608.jpeg,-1.198
4232,/workspace/datasets/noise_dataset/images/real_estate_05609.jpeg,-1.0722
4233,/workspace/datasets/noise_dataset/images/real_estate_05610.jpeg,-0.6285
4234,/workspace/datasets/noise_dataset/images/real_estate_05611.jpeg,-0.654
4235,/workspace/datasets/noise_dataset/images/real_estate_05612.jpeg,-0.1861
4236,/workspace/datasets/noise_dataset/images/real_estate_05613.jpeg,0.1242
4237,/workspace/datasets/noise_dataset/images/real_estate_05614.jpeg,-0.3324
4238,/workspace/datasets/noise_dataset/images/real_estate_05615.jpeg,-0.1742
4239,/workspace/datasets/noise_dataset/images/real_estate_05616.jpeg,0.0582
4240,/workspace/datasets/noise_dataset/images/food_02258.jpeg,0.3681
4241,/workspace/datasets/noise_dataset/images/food_02259.jpeg,0.1586
4242,/workspace/datasets/noise_dataset/images/food_02260.jpeg,0.3416
4243,/workspace/datasets/noise_dataset/images/food_02261.jpeg,0.2937
4244,/workspace/datasets/noise_dataset/images/food_02262.jpeg,0.4803
4245,/workspace/datasets/noise_dataset/images/food_02263.jpeg,0.2677
4246,/workspace/datasets/noise_dataset/images/food_02264.jpeg,0.3443
4247,/workspace/datasets/noise_dataset/images/food_02265.jpeg,0.1317
4248,/workspace/datasets/noise_dataset/images/food_02266.jpeg,0.3942
4249,/workspace/datasets/noise_dataset/images/food_02267.jpeg,0.4118
4250,/workspace/datasets/noise_dataset/images/food_02268.jpeg,0.624
4251,/workspace/datasets/noise_dataset/images/food_02269.jpeg,0.2967
4252,/workspace/datasets/noise_dataset/images/food_02270.jpeg,0.4454
4253,/workspace/datasets/noise_dataset/images/food_02271.jpeg,0.2163
4254,/workspace/datasets/noise_dataset/images/food_02272.jpeg,0.2018
4255,/workspace/datasets/noise_dataset/images/food_02273.jpeg,0.1283
4256,/workspace/datasets/noise_dataset/images/food_02274.jpeg,0.4652
4257,/workspace/datasets/noise_dataset/images/food_01968.jpeg,0.4601
4258,/workspace/datasets/noise_dataset/images/food_01969.jpeg,0.4041
4259,/workspace/datasets/noise_dataset/images/food_01970.jpeg,0.4892
4260,/workspace/datasets/noise_dataset/images/food_01971.jpeg,-0.6009
4261,/workspace/datasets/noise_dataset/images/real_estate_10001.jpeg,1.5991
4262,/workspace/datasets/noise_dataset/images/real_estate_10002.jpeg,1.4784
4263,/workspace/datasets/noise_dataset/images/real_estate_10003.jpeg,1.4446
4264,/workspace/datasets/noise_dataset/images/real_estate_10004.jpeg,0.4371
4265,/workspace/datasets/noise_dataset/images/real_estate_10005.jpeg,1.6765
4266,/workspace/datasets/noise_dataset/images/real_estate_10006.jpeg,1.2777
4267,/workspace/datasets/noise_dataset/images/real_estate_10007.jpeg,1.6666
4268,/workspace/datasets/noise_dataset/images/real_estate_10008.jpeg,1.7404
4269,/workspace/datasets/noise_dataset/images/real_estate_10009.jpeg,2.1284
4270,/workspace/datasets/noise_dataset/images/real_estate_10010.jpeg,1.6072
4271,/workspace/datasets/noise_dataset/images/real_estate_10011.jpeg,1.6935
4272,/workspace/datasets/noise_dataset/images/real_estate_10012.jpeg,1.6652
4273,/workspace/datasets/noise_dataset/images/real_estate_10013.jpeg,1.5631
4274,/workspace/datasets/noise_dataset/images/real_estate_10014.jpeg,1.7723
4275,/workspace/datasets/noise_dataset/images/real_estate_10015.jpeg,1.4292
4276,/workspace/datasets/noise_dataset/images/real_estate_10016.jpeg,1.4343
4277,/workspace/datasets/noise_dataset/images/real_estate_10017.jpeg,1.0553
4278,/workspace/datasets/noise_dataset/images/real_estate_10018.jpeg,1.2397
4279,/workspace/datasets/noise_dataset/images/real_estate_10019.jpeg,2.1039
4280,/workspace/datasets/noise_dataset/images/real_estate_10020.jpeg,2.1516
4281,/workspace/datasets/noise_dataset/images/real_estate_10021.jpeg,2.0203
4282,/workspace/datasets/noise_dataset/images/real_estate_10022.jpeg,1.8527
4283,/workspace/datasets/noise_dataset/images/real_estate_10023.jpeg,1.9032
4284,/workspace/datasets/noise_dataset/images/real_estate_10024.jpeg,1.6527
4285,/workspace/datasets/noise_dataset/images/real_estate_10025.jpeg,1.4293
4286,/workspace/datasets/noise_dataset/images/real_estate_10026.jpeg,1.4128
4287,/workspace/datasets/noise_dataset/images/real_estate_10027.jpeg,1.4274
4288,/workspace/datasets/noise_dataset/images/real_estate_10028.jpeg,0.8367
4289,/workspace/datasets/noise_dataset/images/real_estate_10029.jpeg,1.8267
4290,/workspace/datasets/noise_dataset/images/real_estate_10030.jpeg,0.295
4291,/workspace/datasets/noise_dataset/images/food_01083.jpeg,-0.6012
4292,/workspace/datasets/noise_dataset/images/food_01084.jpeg,-0.5694
4293,/workspace/datasets/noise_dataset/images/food_01085.jpeg,-0.6046
4294,/workspace/datasets/noise_dataset/images/food_01086.jpeg,-0.6049
4295,/workspace/datasets/noise_dataset/images/food_01087.jpeg,-0.5227
4296,/workspace/datasets/noise_dataset/images/food_01088.jpeg,-0.5316
4297,/workspace/datasets/noise_dataset/images/food_01089.jpeg,-1.0952
4298,/workspace/datasets/noise_dataset/images/food_01090.jpeg,-0.3149
4299,/workspace/datasets/noise_dataset/images/food_01091.jpeg,-0.6154
4300,/workspace/datasets/noise_dataset/images/food_01092.jpeg,-0.4964
4301,/workspace/datasets/noise_dataset/images/food_01093.jpeg,-0.4836
4302,/workspace/datasets/noise_dataset/images/food_01094.jpeg,-0.4792
4303,/workspace/datasets/noise_dataset/images/food_01095.jpeg,-0.4566
4304,/workspace/datasets/noise_dataset/images/food_01096.jpeg,-0.5548
4305,/workspace/datasets/noise_dataset/images/food_01097.jpeg,-0.7831
4306,/workspace/datasets/noise_dataset/images/food_01098.jpeg,-0.5268
4307,/workspace/datasets/noise_dataset/images/food_01099.jpeg,-0.7407
4308,/workspace/datasets/noise_dataset/images/food_01100.jpeg,-0.653
4309,/workspace/datasets/noise_dataset/images/food_01101.jpeg,-0.444
4310,/workspace/datasets/noise_dataset/images/food_01102.jpeg,-0.6679
4311,/workspace/datasets/noise_dataset/images/food_01103.jpeg,-0.9094
4312,/workspace/datasets/noise_dataset/images/food_00288.jpeg,-0.6406
4313,/workspace/datasets/noise_dataset/images/food_00289.jpeg,-0.5222
4314,/workspace/datasets/noise_dataset/images/food_00290.jpeg,-0.9272
4315,/workspace/datasets/noise_dataset/images/food_00291.jpeg,-0.0672
4316,/workspace/datasets/noise_dataset/images/food_00292.jpeg,-0.6196
4317,/workspace/datasets/noise_dataset/images/food_00293.jpeg,-0.0187
4318,/workspace/datasets/noise_dataset/images/food_00294.jpeg,-0.3333
4319,/workspace/datasets/noise_dataset/images/food_00295.jpeg,-0.3844
4320,/workspace/datasets/noise_dataset/images/food_00296.jpeg,-1.1152
4321,/workspace/datasets/noise_dataset/images/food_00297.jpeg,-0.4125
4322,/workspace/datasets/noise_dataset/images/food_00298.jpeg,-1.0781
4323,/workspace/datasets/noise_dataset/images/food_00299.jpeg,-0.3867
4324,/workspace/datasets/noise_dataset/images/food_00300.jpeg,-0.8051
4325,/workspace/datasets/noise_dataset/images/food_00301.jpeg,-0.0267
4326,/workspace/datasets/noise_dataset/images/food_00302.jpeg,-0.1552
4327,/workspace/datasets/noise_dataset/images/food_02308.jpeg,0.1546
4328,/workspace/datasets/noise_dataset/images/food_02309.jpeg,0.6311
4329,/workspace/datasets/noise_dataset/images/food_02310.jpeg,0.4522
4330,/workspace/datasets/noise_dataset/images/food_02311.jpeg,0.6975
4331,/workspace/datasets/noise_dataset/images/food_02312.jpeg,0.6564
4332,/workspace/datasets/noise_dataset/images/food_02313.jpeg,0.4323
4333,/workspace/datasets/noise_dataset/images/food_02314.jpeg,0.3594
4334,/workspace/datasets/noise_dataset/images/food_02315.jpeg,0.5274
4335,/workspace/datasets/noise_dataset/images/food_02316.jpeg,0.8046
4336,/workspace/datasets/noise_dataset/images/food_02317.jpeg,0.4462
4337,/workspace/datasets/noise_dataset/images/food_02318.jpeg,0.3966
4338,/workspace/datasets/noise_dataset/images/food_02319.jpeg,-0.0248
4339,/workspace/datasets/noise_dataset/images/food_02320.jpeg,0.9322
4340,/workspace/datasets/noise_dataset/images/food_02321.jpeg,0.8655
4341,/workspace/datasets/noise_dataset/images/food_02322.jpeg,0.8009
4342,/workspace/datasets/noise_dataset/images/food_02323.jpeg,0.5626
4343,/workspace/datasets/noise_dataset/images/food_02324.jpeg,0.7327
4344,/workspace/datasets/noise_dataset/images/food_02325.jpeg,0.6714
4345,/workspace/datasets/noise_dataset/images/food_02326.jpeg,0.4206
4346,/workspace/datasets/noise_dataset/images/food_02327.jpeg,0.2571
4347,/workspace/datasets/noise_dataset/images/food_02328.jpeg,0.7364
4348,/workspace/datasets/noise_dataset/images/food_02329.jpeg,-0.1108
4349,/workspace/datasets/noise_dataset/images/food_02330.jpeg,0.4565
4350,/workspace/datasets/noise_dataset/images/food_02331.jpeg,0.3908
4351,/workspace/datasets/noise_dataset/images/food_02332.jpeg,0.5554
4352,/workspace/datasets/noise_dataset/images/food_02333.jpeg,0.3648
4353,/workspace/datasets/noise_dataset/images/food_02334.jpeg,0.3349
4354,/workspace/datasets/noise_dataset/images/food_02335.jpeg,0.2127
4355,/workspace/datasets/noise_dataset/images/food_02336.jpeg,0.4168
4356,/workspace/datasets/noise_dataset/images/real_estate_18599.jpeg,0.5368
4357,/workspace/datasets/noise_dataset/images/real_estate_18600.jpeg,0.6144
4358,/workspace/datasets/noise_dataset/images/real_estate_18601.jpeg,0.7058
4359,/workspace/datasets/noise_dataset/images/real_estate_18602.jpeg,0.4315
4360,/workspace/datasets/noise_dataset/images/real_estate_18603.jpeg,0.427
4361,/workspace/datasets/noise_dataset/images/real_estate_18604.jpeg,0.49
4362,/workspace/datasets/noise_dataset/images/real_estate_18605.jpeg,0.7851
4363,/workspace/datasets/noise_dataset/images/real_estate_18606.jpeg,0.8898
4364,/workspace/datasets/noise_dataset/images/real_estate_18607.jpeg,0.2454
4365,/workspace/datasets/noise_dataset/images/real_estate_18608.jpeg,0.9621
4366,/workspace/datasets/noise_dataset/images/real_estate_18609.jpeg,0.323
4367,/workspace/datasets/noise_dataset/images/real_estate_18610.jpeg,0.6731
4368,/workspace/datasets/noise_dataset/images/real_estate_18611.jpeg,0.634
4369,/workspace/datasets/noise_dataset/images/real_estate_18612.jpeg,1.0975
4370,/workspace/datasets/noise_dataset/images/real_estate_18613.jpeg,0.8472
4371,/workspace/datasets/noise_dataset/images/real_estate_18614.jpeg,0.1625
4372,/workspace/datasets/noise_dataset/images/real_estate_18615.jpeg,0.3231
4373,/workspace/datasets/noise_dataset/images/real_estate_18616.jpeg,0.9461
4374,/workspace/datasets/noise_dataset/images/real_estate_18617.jpeg,-1.0241
4375,/workspace/datasets/noise_dataset/images/real_estate_18618.jpeg,-1.3616
4376,/workspace/datasets/noise_dataset/images/real_estate_18619.jpeg,-1.3453
4377,/workspace/datasets/noise_dataset/images/real_estate_18620.jpeg,-1.1526
4378,/workspace/datasets/noise_dataset/images/real_estate_18621.jpeg,-0.9558
4379,/workspace/datasets/noise_dataset/images/real_estate_18622.jpeg,-0.8877
4380,/workspace/datasets/noise_dataset/images/real_estate_18623.jpeg,-0.991
4381,/workspace/datasets/noise_dataset/images/real_estate_18624.jpeg,-0.8788
4382,/workspace/datasets/noise_dataset/images/real_estate_18625.jpeg,-1.3126
4383,/workspace/datasets/noise_dataset/images/real_estate_18626.jpeg,-1.0755
4384,/workspace/datasets/noise_dataset/images/real_estate_18627.jpeg,-1.206
4385,/workspace/datasets/noise_dataset/images/real_estate_18628.jpeg,-1.0624
4386,/workspace/datasets/noise_dataset/images/real_estate_18629.jpeg,-1.1725
4387,/workspace/datasets/noise_dataset/images/real_estate_18630.jpeg,-1.0117
4388,/workspace/datasets/noise_dataset/images/real_estate_18631.jpeg,-0.7431
4389,/workspace/datasets/noise_dataset/images/real_estate_18632.jpeg,-1.3615
